PING 10.1.1.1 (10.1.1.1) 56(84) bytes of data.
64 字节，来自 10.1.1.1: icmp_seq=774 ttl=63 时间=80.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=775 ttl=63 时间=0.108 毫秒
64 字节，来自 10.1.1.1: icmp_seq=776 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=777 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=778 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=779 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=780 ttl=63 时间=79.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=781 ttl=63 时间=0.151 毫秒
64 字节，来自 10.1.1.1: icmp_seq=782 ttl=63 时间=81.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=784 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=785 ttl=63 时间=0.207 毫秒
64 字节，来自 10.1.1.1: icmp_seq=786 ttl=63 时间=80.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=787 ttl=63 时间=81.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=788 ttl=63 时间=81.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=790 ttl=63 时间=81.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=791 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=792 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=794 ttl=63 时间=82.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=795 ttl=63 时间=80.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=796 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=797 ttl=63 时间=69.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=798 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=799 ttl=63 时间=0.065 毫秒
64 字节，来自 10.1.1.1: icmp_seq=800 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=801 ttl=63 时间=69.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=802 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=804 ttl=63 时间=67.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=805 ttl=63 时间=69.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=806 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=807 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=808 ttl=63 时间=68.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=809 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=810 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=812 ttl=63 时间=68.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=813 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=814 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=815 ttl=63 时间=0.131 毫秒
64 字节，来自 10.1.1.1: icmp_seq=816 ttl=63 时间=66.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=817 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=818 ttl=63 时间=68.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=819 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=820 ttl=63 时间=66.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=821 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=822 ttl=63 时间=67.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=824 ttl=63 时间=66.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=825 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=826 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=827 ttl=63 时间=0.146 毫秒
64 字节，来自 10.1.1.1: icmp_seq=828 ttl=63 时间=67.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=829 ttl=63 时间=67.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=830 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=831 ttl=63 时间=67.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=832 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=833 ttl=63 时间=0.152 毫秒
64 字节，来自 10.1.1.1: icmp_seq=834 ttl=63 时间=66.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=836 ttl=63 时间=67.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=837 ttl=63 时间=0.142 毫秒
64 字节，来自 10.1.1.1: icmp_seq=838 ttl=63 时间=67.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=839 ttl=63 时间=66.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=840 ttl=63 时间=68.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=842 ttl=63 时间=67.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=843 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=844 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=845 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=846 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=848 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=850 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=851 ttl=63 时间=0.120 毫秒
64 字节，来自 10.1.1.1: icmp_seq=852 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=853 ttl=63 时间=0.108 毫秒
64 字节，来自 10.1.1.1: icmp_seq=854 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=855 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=856 ttl=63 时间=68.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=857 ttl=63 时间=0.154 毫秒
64 字节，来自 10.1.1.1: icmp_seq=858 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=859 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=860 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=861 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=862 ttl=63 时间=67.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=864 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=866 ttl=63 时间=67.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=867 ttl=63 时间=0.136 毫秒
64 字节，来自 10.1.1.1: icmp_seq=868 ttl=63 时间=66.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=870 ttl=63 时间=67.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=871 ttl=63 时间=68.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=872 ttl=63 时间=66.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=873 ttl=63 时间=0.135 毫秒
64 字节，来自 10.1.1.1: icmp_seq=874 ttl=63 时间=66.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=875 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=876 ttl=63 时间=67.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=877 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=878 ttl=63 时间=68.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=879 ttl=63 时间=0.142 毫秒
64 字节，来自 10.1.1.1: icmp_seq=880 ttl=63 时间=68.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=881 ttl=63 时间=0.184 毫秒
64 字节，来自 10.1.1.1: icmp_seq=882 ttl=63 时间=68.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=883 ttl=63 时间=0.097 毫秒
64 字节，来自 10.1.1.1: icmp_seq=884 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=885 ttl=63 时间=66.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=886 ttl=63 时间=68.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=888 ttl=63 时间=69.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=889 ttl=63 时间=68.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=890 ttl=63 时间=69.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=891 ttl=63 时间=69.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=892 ttl=63 时间=68.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=894 ttl=63 时间=68.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=895 ttl=63 时间=34.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=896 ttl=63 时间=67.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=898 ttl=63 时间=83.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=899 ttl=63 时间=83.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=900 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=901 ttl=63 时间=83.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=902 ttl=63 时间=186 毫秒
64 字节，来自 10.1.1.1: icmp_seq=903 ttl=63 时间=109 毫秒
64 字节，来自 10.1.1.1: icmp_seq=904 ttl=63 时间=158 毫秒
64 字节，来自 10.1.1.1: icmp_seq=906 ttl=63 时间=136 毫秒
64 字节，来自 10.1.1.1: icmp_seq=907 ttl=63 时间=102 毫秒
64 字节，来自 10.1.1.1: icmp_seq=908 ttl=63 时间=119 毫秒
64 字节，来自 10.1.1.1: icmp_seq=909 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=910 ttl=63 时间=83.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=911 ttl=63 时间=40.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=912 ttl=63 时间=82.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=914 ttl=63 时间=82.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=915 ttl=63 时间=82.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=916 ttl=63 时间=82.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=917 ttl=63 时间=80.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=918 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=920 ttl=63 时间=81.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=922 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=923 ttl=63 时间=40.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=924 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=926 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=927 ttl=63 时间=82.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=928 ttl=63 时间=81.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=929 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=930 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=932 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=934 ttl=63 时间=81.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=935 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=936 ttl=63 时间=81.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=938 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=939 ttl=63 时间=109 毫秒
64 字节，来自 10.1.1.1: icmp_seq=940 ttl=63 时间=80.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=941 ttl=63 时间=0.096 毫秒
64 字节，来自 10.1.1.1: icmp_seq=942 ttl=63 时间=81.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=943 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=944 ttl=63 时间=81.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=946 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=947 ttl=63 时间=80.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=948 ttl=63 时间=79.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=949 ttl=63 时间=79.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=950 ttl=63 时间=79.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=952 ttl=63 时间=79.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=954 ttl=63 时间=80.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=956 ttl=63 时间=79.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=958 ttl=63 时间=79.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=959 ttl=63 时间=0.137 毫秒
64 字节，来自 10.1.1.1: icmp_seq=960 ttl=63 时间=79.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=961 ttl=63 时间=0.138 毫秒
64 字节，来自 10.1.1.1: icmp_seq=962 ttl=63 时间=80.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=963 ttl=63 时间=79.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=964 ttl=63 时间=80.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=966 ttl=63 时间=79.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=967 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=968 ttl=63 时间=80.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=969 ttl=63 时间=0.120 毫秒
64 字节，来自 10.1.1.1: icmp_seq=970 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=971 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=972 ttl=63 时间=78.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=973 ttl=63 时间=80.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=974 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=975 ttl=63 时间=0.085 毫秒
64 字节，来自 10.1.1.1: icmp_seq=976 ttl=63 时间=79.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=977 ttl=63 时间=0.084 毫秒
64 字节，来自 10.1.1.1: icmp_seq=978 ttl=63 时间=78.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=979 ttl=63 时间=0.121 毫秒
64 字节，来自 10.1.1.1: icmp_seq=980 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=981 ttl=63 时间=79.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=982 ttl=63 时间=78.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=984 ttl=63 时间=79.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=985 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=986 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=987 ttl=63 时间=77.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=988 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=990 ttl=63 时间=78.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=992 ttl=63 时间=78.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=993 ttl=63 时间=38.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=994 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=996 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=997 ttl=63 时间=78.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=998 ttl=63 时间=78.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1000 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1001 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1002 ttl=63 时间=78.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1003 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1004 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1006 ttl=63 时间=79.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1008 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1009 ttl=63 时间=38.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1010 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1012 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1013 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1014 ttl=63 时间=78.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1015 ttl=63 时间=39.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1016 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1018 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1020 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1021 ttl=63 时间=38.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1022 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1024 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1025 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1026 ttl=63 时间=77.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1027 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1028 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1030 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1031 ttl=63 时间=37.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1032 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1034 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1035 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1036 ttl=63 时间=76.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1038 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1039 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1040 ttl=63 时间=76.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1041 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1042 ttl=63 时间=77.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1044 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1046 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1048 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1049 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1050 ttl=63 时间=75.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1051 ttl=63 时间=77.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1052 ttl=63 时间=77.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1054 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1056 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1058 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1059 ttl=63 时间=77.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1060 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1062 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1063 ttl=63 时间=77.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1064 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1065 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1066 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1068 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1070 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1071 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1072 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1074 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1075 ttl=63 时间=77.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1076 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1077 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1078 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1079 ttl=63 时间=38.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1080 ttl=63 时间=74.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1082 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1083 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1084 ttl=63 时间=75.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1086 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1087 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1088 ttl=63 时间=74.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1089 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1090 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1091 ttl=63 时间=38.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1092 ttl=63 时间=74.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1094 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1096 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1097 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1098 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1099 ttl=63 时间=38.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1100 ttl=63 时间=74.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1102 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1104 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1106 ttl=63 时间=74.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1107 ttl=63 时间=38.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1108 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1110 ttl=63 时间=75.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1111 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1112 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1113 ttl=63 时间=73.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1114 ttl=63 时间=74.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1116 ttl=63 时间=76.8 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1118 ttl=63 时间=76.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1119 ttl=63 时间=38.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1120 ttl=63 时间=75.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1122 ttl=63 时间=74.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1123 ttl=63 时间=75.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1124 ttl=63 时间=75.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1126 ttl=63 时间=74.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1127 ttl=63 时间=74.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1128 ttl=63 时间=76.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1129 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1130 ttl=63 时间=75.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1131 ttl=63 时间=38.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1132 ttl=63 时间=75.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1134 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1135 ttl=63 时间=74.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1136 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1138 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1139 ttl=63 时间=74.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1140 ttl=63 时间=76.6 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1141 ttl=63 时间=37.4 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1142 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1144 ttl=63 时间=74.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1145 ttl=63 时间=37.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1146 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1148 ttl=63 时间=75.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1149 ttl=63 时间=76.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1150 ttl=63 时间=76.9 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1152 ttl=63 时间=76.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1153 ttl=63 时间=76.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1154 ttl=63 时间=77.1 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1155 ttl=63 时间=75.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1156 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1157 ttl=63 时间=37.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1158 ttl=63 时间=77.2 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1160 ttl=63 时间=77.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1161 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1162 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1163 ttl=63 时间=38.0 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1164 ttl=63 时间=77.3 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1166 ttl=63 时间=76.7 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1168 ttl=63 时间=75.5 毫秒
64 字节，来自 10.1.1.1: icmp_seq=1170 ttl=63 时间=77.0 毫秒
