37.17271633297727,51.29515299547663
37.16737930745409,51.299155764619
37.16204228193092,51.30315853376138
37.156705256407754,51.30716130290376
37.151368230884586,51.31149763614134
37.14636476945661,51.315166841188514
37.141694872123836,51.31950317442609
37.13669141069587,51.32317237947327
37.132355077458286,51.327508712710845
37.12768518012551,51.33184504594843
37.123348846887936,51.336514943281195
37.11934607774556,51.340184148328376
37.11500974450799,51.34418691747076
37.111340539460805,51.34818968661313
37.10733777031842,51.35252601985071
37.10366856527125,51.35719591718348
37.10033292431927,51.361198686325864
37.09666371927209,51.36520145546824
37.093661642415306,51.36987135280101
37.09032600146332,51.37387412194339
37.08699036051134,51.37821045518097
37.083988283654556,51.382546788418544
37.08131977089297,51.38654955756092
37.07865125813139,51.390885890798494
37.076316309465,51.395222224036075
37.07364779670341,51.39989212136884
37.071312848037024,51.404228454606425
37.06931146346584,51.4082312237488
37.06764364298985,51.412901121081575
37.065642258418656,51.41723745431915
37.06397443794267,51.42124022346153
37.062306617466675,51.4259101207943
37.06063879699069,51.43024645403188
37.059304540609894,51.434916351364656
37.0583038483243,51.43891912050703
37.05730315603871,51.443589017839805
37.056636027848306,51.44792535107738
37.05530177146751,51.452595248410155
37.05496820737232,51.45726514574293
37.05463464327712,51.461601478980505
37.053967515086725,59.165264257581825
37.053633950991525,59.133575668538
37.053633950991525,59.10255420768458
37.053967515086725,59.071532746831146
37.053633950991525,59.04017772188252
37.053967515086725,59.00915626102909
37.05430107918192,58.97780123608047
37.05530177146751,58.946779775227036
37.05563533556271,58.916091878468805
37.056636027848306,58.88507041761538
37.0576367201339,58.85371539266675
37.05897097651469,58.82302749590852
37.059638104705094,58.792339599150296
37.06130592518108,58.760984574201665
37.062973745657075,58.730296677443434
37.06464156613306,58.6996087806852
37.06664295070425,58.66892088392698
37.068644335275444,58.63789942307355
37.07064571984663,58.60754509041052
37.07298066851302,58.57685719365229
37.0756491812746,58.54650286098926
37.07798412994099,58.515481400135826
37.080986206797775,58.485127067472796
37.083988283654556,58.454439170714565
37.08699036051134,58.423751273956334
37.089992437368124,58.393396941293304
37.093328078320106,58.36337617272547
37.09699728336729,58.332688275967236
37.09999936022407,58.302333943304205
37.10400212936644,58.272313174736375
37.108004898508824,58.241958842073345
37.1120076676512,58.21160450941031
37.11634400088877,58.18125017674728
37.120346770031155,58.15156297227464
37.12535023145913,58.12154220370681
37.129686564696705,58.09118787104378
37.13469002612467,58.06150066657114
37.13969348755265,58.03114633390811
37.14503051307582,58.001459129435474
37.150367538598985,57.97143836086764
37.15570456412216,57.94141759229981
37.16104158964533,57.91139682373197
37.1670457433589,57.88204318335453
37.17304989707246,57.8523559788819
37.17905405078603,57.822668774409266
37.1853917685948,57.79298156993663
37.19172948640356,57.76329436546399
37.19840076830752,57.733940725086555
37.205072050211484,57.70425352061392
37.21207689621065,57.67456631614129
37.21908174220981,57.64487911166865
37.22608658820897,57.61585903538641
37.23309143420813,57.58683895910417
37.24076340839769,57.557485318726734
37.248435382587246,57.5281316783493
37.256440920872,57.49911160206706
37.26444645915676,57.469757961689616
37.272451997441514,57.44040432131218
37.28045753572627,57.41138424502994
37.28913020220142,57.382364168747706
37.29780286867657,57.35367765656066
37.30680909924692,57.324657580278426
37.31581532981727,57.29530393990099
37.32482156038762,57.266617427713946
37.33416135505317,57.2379309155269
37.34383471381392,57.209244403339866
37.35350807257466,57.18022432705762
37.36318143133541,57.15187137896578
37.373188354191356,57.123518430873936
37.3835288411425,57.0948319186869
37.393869328093636,57.06614540649986
37.40454337913998,57.03745889431281
37.415217430186324,57.00910594622097
37.42555791713746,56.98108656222433
37.436565532279005,56.952400050037284
37.44790671151574,56.92371353785025
37.45891432665728,56.8956941538536
37.47092263408441,56.867674769856954
37.48226381332115,56.83965538586031
37.494272120748285,56.81163600186367
37.506280428175415,56.78361661786702
37.518622299697746,56.755263669775175
37.53129773531528,56.72791141396893
37.54363960683761,56.69955846587709
37.55631504245514,56.67187264597564
37.569324042167864,56.64418682607419
37.582333041880595,56.61650100617275
37.59567560568852,56.5888151862713
37.609018169496444,56.561129366369855
37.62269429739957,56.533443546468405
37.636703989397894,56.50575772656696
37.65038011730102,56.47873903485591
37.664389809299344,56.45138677904966
37.67873306539286,56.42370095914821
37.69307632148638,56.396348703341964
37.707419577579905,56.369330011630915
37.722096397768624,56.342311319919865
37.737106782052535,56.31462550001842
37.752450730431654,56.287606808307366
37.767794678810766,56.26092168069152
37.78347219128508,54.649473536789245
37.7988161396642,54.61678425545983
